Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240712070007,0,1000.98,36.73,51.07,27617.5,153.12
20240712071007,0,1000.9,37.93,46.6,29761.42,176.5
20240712072007,0,1000.84,38.79,43.05,33016.16,215.32
20240712073007,0,1000.76,40.11,39.84,36331.08,259.12
20240712074007,0,1000.7,41.54,37.63,38582.6,290.66
20240712075007,0,1000.6,41.87,36.65,43688.93,369.8
20240712080007,0,1000.6,42.71,34.77,45257.77,407.54
20240712081007,0,1000.7,43.31,33.26,56678.68,631.94
20240712082007,0,1000.76,45.19,29.4,57963.05,637.51
20240712083007,0,1000.76,45.45,28.86,65341.38,799.53
20240712084007,0,1000.68,46.48,27.26,64818.85,777.19
20240712085007,0,1000.57,47.38,26.2,69469.88,873.2
20240712090007,0,1000.47,48.41,24.8,75377.11,1026.35
20240712091007,0,1000.36,48.56,24.72,70487.27,882.2
20240712092007,0,1000.22,48.84,24.5,79661.22,1064.03
20240712093007,0,1000.13,49.56,23.28,88400.86,1258.09
20240712094007,0,1000.02,51.06,21.36,90898.16,1313.47
20240712095007,0,999.99,51.7,20.93,85507.71,1138.02
20240712100007,0,999.97,52.18,20.22,103749.4,1517.67
20240712101007,0,999.95,52.96,19.12,98601.54,1397.5
20240712102007,0,999.87,51.52,20.56,94528.56,1315.08
20240712103007,0,999.71,52.16,19.68,94464.59,1343.41
20240712104007,0,999.71,52.54,19.27,113971.46,1733.28
20240712105007,0,999.71,54.08,17.31,112429.39,1699.71
20240712110007,0,999.6,52.94,18.17,97841.64,1455.67
20240712111007,0,999.48,53.13,17.7,102628.51,1613.37
20240712112007,0,999.42,52.5,18,98987.14,1597.72
20240712113007,0,999.35,50.75,19.57,96327.23,1600.14
20240712114007,0,999.25,49.65,21.05,94418.95,1545.79
20240712115007,0,999.11,48.92,22.05,103147.63,1647.47
20240712120007,0,999.09,49.24,21.68,108940.75,1603.02
20240712121007,0,999.03,48.19,22.95,113308.78,1544.56
20240712122007,0,998.92,48.69,22.28,117758.2,1633.04
20240712123007,0,998.82,47.74,23.56,112894.24,1319.52
20240712124007,0,998.87,45.55,26.91,112849.5,1367.55
20240712125007,0,998.8,47,25.14,110511.22,1395.29
20240712130007,0,998.79,47.88,23.91,116158.62,1554.89
20240712131007,0,998.77,48.39,23.43,114765.86,1595.47
20240712132007,0,998.74,48.74,22.63,98240,1334.7
20240712133007,0,998.87,47.19,24.77,86123.5,1151.75
20240712134007,0,998.94,45.14,27.68,72541.46,944.36
20240712135007,0,998.92,45.78,26.74,76052.55,1210
20240712140007,0,998.86,46.99,25.49,65089.82,994.04
20240712141007,0,998.92,44.31,29.74,53398.27,708.16
20240712142007,0,998.93,44.01,30.55,51612.72,776.96
20240712143007,0,998.85,44.57,29.38,36287.72,419.4
20240712144007,0,998.88,41.58,34.56,27097.42,206.7
20240712145007,0,998.88,41.31,35.3,29247,272.48
20240712150007,0,998.85,41.82,34.28,29308.92,280.72
20240712151007,0,998.86,41.84,34.23,27783.67,252.84
20240712152007,0,998.85,42.61,33.05,29494.25,268.04
20240712153007,0,998.94,40.93,36.24,24694.83,134.07
20240712154007,0,998.93,41.36,35.66,26435.42,192.51
20240712155007,0,998.86,41.06,36.01,22618.33,113.81
20240712160007,0,998.93,40.01,38.36,21794.33,117.03
20240712161007,0,998.93,39.51,39.56,21874.58,103.36
20240712162007,0,998.91,39.37,40.03,17688.58,59.62
20240712163007,0,998.96,38.32,42.46,15089.83,39.77
20240712164007,0,998.99,37,45.22,13302.75,31.45
20240712165007,0,998.97,36.59,46.31,12101.75,26.54
20240713070007,0,1001.1,38.7,45.8,33714.33,232.28
20240713071007,0,1001.21,39.51,43.52,34765.25,247.27
20240713072007,0,1001.29,37.25,48.3,13926.42,34.63
20240713073007,0,1001.42,34.92,55.55,14323,36.6
20240713074007,0,1001.48,34.54,57.31,19934.58,70.45
20240713075007,0,1001.5,35.36,54.38,27461.75,134.84
20240713080007,0,1001.51,36.35,50.43,29073.5,151.01
20240713081007,0,1001.6,35.77,51.69,17988.83,56.37
20240713082007,0,1001.59,34.99,54.45,17432.67,52.01
20240713083007,0,1001.62,35.96,52.4,36724.45,267.69
20240713084007,0,1001.56,41.12,39.68,87391.73,1369.46
20240713085007,0,1001.56,45.9,29.01,86132.3,1296.57
20240713090007,0,1001.51,47.85,25.54,85662.42,1290.13
20240713091007,0,1001.43,48.87,23.62,87920.92,1323.96
20240713092007,0,1001.39,49.53,22.58,93158.08,1381.53
20240713093007,0,1001.32,50.37,21.4,98109.91,1465.78
20240713094007,0,1001.27,51.81,19.74,100839.72,1504.2
20240713095007,0,1001.25,52.72,18.2,89433.73,1265.17
20240713100007,0,1001.18,53.36,17.3,109014.07,1696.29
20240713101007,0,1001.1,53.66,16.61,108747.59,1562.1
20240713102007,0,1001.05,53.09,16.75,52217.98,588.01
20240713103007,0,1000.96,51.72,18.47,101998.09,1669.89
20240713104007,0,1000.91,54.18,16.76,117091.56,1785.93
20240713105007,0,1000.87,54.9,15.96,116762.55,1767.5
20240713110007,0,1000.8,55.78,15.24,115693.59,1752.02
20240713111007,0,1000.71,55.28,15.63,113541.47,1766.56
20240713112007,0,1000.74,54.97,15.81,109278.38,1764.6
20240713113007,0,1000.71,53.47,17.08,98810.87,1616.23
20240713114007,0,1000.7,52.3,18.39,101557.75,1722.94
20240713115007,0,1000.72,51.68,19.35,105063.45,1703.59
20240713120007,0,1000.65,52.43,18.35,113329.26,1682.77
20240713121007,0,1000.56,52.67,18.31,117758.2,1633.67
20240713122007,0,1000.51,53.02,17.76,117758.2,1610.33
20240713123007,0,1000.44,52.78,17.82,117758.2,1592.64
20240713124007,0,1000.47,53.04,17.45,117758.2,1564.87
20240713125007,0,1000.47,52.27,17.81,117758.2,1506.46
20240713130007,0,1000.51,50.98,19.26,117643.02,1465.84
20240713131007,0,1000.38,52.23,18.03,110373.94,1410.39
20240713132007,0,1000.32,52.8,17.48,103041.07,1413.92
20240713133007,0,1000.25,50.85,19.59,76759.62,961.75
20240713134007,0,1000.21,48.84,22.51,48559,452.59
20240713135007,0,1000.3,47.04,24.81,54443.31,637.96
20240713140007,0,1000.41,45.25,27.52,43980.15,428.04
20240713141007,0,1000.4,43.46,31.07,36834.67,344.62
20240713142007,0,1000.39,44.64,29.2,48759.03,686.93
20240713143007,0,1000.36,46.42,26.66,42287.7,547.4
20240713144007,0,1000.49,45.02,28.5,37976.48,293.95
20240713145007,0,1000.48,42.98,31.8,34259.29,211.6
20240713150007,0,1000.62,41.38,35.5,30872.33,165.46
20240713151007,0,1000.68,40.37,37.31,26087.5,119.77
20240713152007,0,1000.71,39.9,38.63,28368.17,157.63
20240713153007,0,1000.8,41.14,36.55,28185.08,203.98
20240713154007,0,1000.72,40.83,37.11,16746.92,54.83
20240713155007,0,1000.73,38.82,41.86,20060.92,68.31
20240713160007,0,1000.86,38.33,43.2,16076.08,53.22
20240713161007,0,1001.09,37.52,44.98,15525.08,46.95
20240713162007,0,1001.19,36.73,47.68,9189.17,15.84
20240713163007,0,1001.39,36.15,49.12,7501.25,10.02
20240713164007,0,1001.5,35.28,52.3,6744.42,6.96
20240713165007,0,1001.29,34.29,55.96,4794.33,3.51
20240714070007,0,1004.76,36.74,45.91,34601.58,250.01
20240714071007,0,1004.78,38.5,40.91,39916.39,325.17
20240714072007,0,1004.88,39.68,36.96,43299.3,382.4
20240714073007,0,1004.99,39.94,36.11,45518.08,422.97
20240714074007,0,1004.96,41.12,34.21,51074.55,527.1
20240714075007,0,1005.04,43.14,30.22,56446.13,626.32
20240714080007,0,1005.1,43.9,28.07,60175,710.89
20240714081007,0,1005.09,45.27,25.15,63314.86,795.48
