Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240229070017,0,1018.83,18.77,99.9,3923.92,4.87
20240229071017,0,1018.88,19.29,99.9,5898.08,9.74
20240229072017,0,1018.91,19.74,99.9,7331.92,14.31
20240229073017,0,1018.85,20.29,99.9,7818.83,15.65
20240229074017,0,1018.84,20.55,99.26,7546.08,13.79
20240229075017,0,1018.88,20.62,98.67,10811.92,30.64
20240229080017,0,1018.89,21.8,97.14,13183,47.1
20240229081017,0,1018.74,22.47,94.68,13372.33,45.87
20240229082017,0,1018.72,23.22,92.16,15733.67,63.85
20240229083017,0,1018.78,23.52,90.79,17097.33,69.31
20240229084017,0,1018.87,24.11,89.01,13919.33,44.98
20240229085017,0,1018.89,24.25,87.8,15210.75,50.64
20240229090017,0,1018.86,24.61,85.51,15660.67,54.02
20240229091017,0,1018.84,25.03,84.4,17950.75,71.46
20240229092017,0,1018.82,25.75,81.82,19986.92,87.64
20240229093017,0,1018.7,26.93,78.94,25379.08,141.78
20240229094017,0,1018.51,28.42,75.6,26629.75,154.17
20240229095017,0,1018.38,29.67,72.68,28488.66,179.27
20240229100017,0,1018.19,30.23,68.36,25028.42,133.66
20240229101017,0,1018.05,29.33,68.75,21654.58,99.95
20240229102017,0,1018.01,27.49,75.66,24926.33,135.36
20240229103017,0,1017.78,28.06,75.73,29829.42,194.27
20240229104017,0,1017.64,30.52,70.3,38636.94,335.58
20240229105017,0,1017.44,33.5,60.55,42949.78,424.09
20240229110017,0,1017.24,36.19,54.22,58215.82,830.17
20240229111017,0,1017.15,38.28,49.55,72390.77,1114
20240229112017,0,1016.95,43.41,44.21,91396.97,1463.6
20240229113017,0,1016.57,46.06,38.71,81805.97,1296.91
20240229114017,0,1016.19,42.13,39.33,42454.06,444.57
20240229115017,0,1016.08,37.41,44.84,34581.25,266.78
20240229120017,0,1015.97,34.47,50.04,39248.61,364.84
20240229121017,0,1016.11,36.07,51.59,59850.31,979.17
20240229122017,0,1015.56,39.17,44.15,34489.5,272.15
20240229123017,0,1015.66,35.72,46.94,39061.69,488.21
20240229124017,0,1015.9,37.45,48.61,65794.73,1276.46
20240229125017,0,1015.47,39.48,44.42,49928.36,902.72
20240229130017,0,1015.04,38.75,44.4,35730.88,439.92
20240229131017,0,1014.94,37.65,45.23,37557.66,488.71
20240229132017,0,1014.75,35.99,47.32,33636.5,301.64
20240229133017,0,1014.69,36.05,47.71,28781.37,218.17
20240229134017,0,1014.68,34.22,49.5,26237.08,167.95
20240229135017,0,1014.57,32.68,51.72,20683.92,101.07
20240229140017,0,1014.54,30.06,55.5,13534.83,38.13
20240229141017,0,1014.49,27.62,60.36,9168.33,17.97
20240229142017,0,1014.47,26.13,64.11,7828.83,12.82
20240229143017,0,1014.52,25.51,66.84,8491.67,15.4
20240229144017,0,1014.64,25.33,68.68,9885.25,21.07
